"artists","avg_popularity","avg_duration_ms","avg_danceability","avg_energy","avg_key","avg_loudness","avg_mode","avg_speechiness","avg_acousticness","avg_instrumentalness","avg_liveness","avg_valence","avg_tempo","avg_time_signature"
"Pink Guy",45.5,154342.388888889,0.779833333333333,0.550833333333333,4.83333333333333,-8.35594444444444,0.888888888888889,0.274838888888889,0.363108888888889,0.000245802777777778,0.224438888888889,0.431855555555556,109.340388888889,4.05555555555556
"Pink Guy;Getter",45,351428,0.524,0.791,9,-4.903,1,0.387,0.135,0.188,0.258,0.231,139.946,4
"Pink Katana;Keule",39,124316,0.642,0.673,5,-10.051,1,0.0281,0.0303,0,0.186,0.46,139.015,4
"Pink Noise",38.2727272727273,193657.909090909,0.129454545454545,0.377890890909091,3.27272727272727,-25.6060909090909,0.909090909090909,0.0848090909090909,0.321873291818182,0.885545454545455,0.260636363636364,0.0499,84.9278181818182,2.36363636363636
"Pink Noise;Sleepy Times",40,168250,0.155,0.528,1,-20.523,1,0.179,0.774,0.652,0.112,0.0236,82.845,1
"Pink Sweat$",24.0847457627119,156983.305084746,0.773,0.486440677966102,4.32203389830508,-6.74606779661017,0.932203389830508,0.0410338983050847,0.419849152542373,6.03508474576271e-05,0.0909,0.567881355932203,97.3341525423729,3.98305084745763
"Pink Sweat$;6LACK",19,184682.833333333,0.497,0.351,1,-9.048,0,0.0648,0.777,0,0.165333333333333,0.234,171.719,4
"Pink Sweat$;A Boogie Wit da Hoodie",66.5,153735,0.528,0.683,1,-4.074,0,0.263,0.26,0,0.0857,0.539,134.92,4
"Pink Sweat$;Arthur Miguel",49,135849,0.763,0.762,11,-4.641,1,0.0514,0.0397,0.000132,0.0548,0.692,106.021,4
"Pink Sweat$;Bunga",31.5,135849,0.792,0.744,11,-4.744,1,0.0554,0.0766,4.55e-05,0.0548,0.65,105.981,4
"Pink Sweat$;Donny Hathaway",0,181365,0.639,0.656,7,-6.581,0,0.0421,0.118,2.76e-06,0.0841,0.382,93.129,4
"Pink Sweat$;Gustixa",50,142499,0.754,0.6,0,-7.027,1,0.0446,0.798,0.0149,0.344,0.351,92.02,4
"Pink Sweat$;Kehlani",64,169127,0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,4
"Pink Sweat$;Kirby",0,176320,0.613,0.471,1,-6.644,0,0.107,0.316,1.37e-06,0.117,0.406,143.064,4
"Pink Sweat$;Nikhita Gandhi",36,169127,0.798,0.415,0,-5.877,1,0.0403,0.753,0,0.165,0.566,91.927,4
"Pink Sweat$;Patrickananda",42,135863,0.765,0.781,11,-4.523,1,0.0542,0.0326,1.24e-05,0.0548,0.623,105.998,4
"Pink Sweat$;Rahmania Astrini",28.75,135849,0.761,0.745,11,-4.651,1,0.0457,0.12,1.1e-05,0.0551,0.7,106.02,4
"Pink Sweat$;SEVENTEEN",57,160819,0.615,0.383,5,-8.575,1,0.0597,0.112,0,0.108,0.306,129.358,4
"Pink Sweat$;Tori Kelly",9,195368,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4
"Pink Turns Blue",23.3333333333333,245443.333333333,0.604666666666667,0.468,1.33333333333333,-13.6126666666667,0.333333333333333,0.0294333333333333,0.0866666666666667,0.46,0.271333333333333,0.394666666666667,124.672333333333,4
"Pinkfong",32.0769230769231,96934.8717948718,0.751358974358974,0.712282051282051,4.8974358974359,-4.79730769230769,0.769230769230769,0.186292307692308,0.474961538461538,0.0227336325641026,0.142261538461538,0.716205128205128,122.176,3.97435897435897
"Pinkfong;Music Lab Collective",0,162610,0.481,0.0224,7,-31.026,1,0.0635,0.989,0.912,0.322,0.273,103.634,4
"Pional",47.5,276526.75,0.80775,0.551,5,-10.1775,0.25,0.051,0.0759975,0.44175,0.2487,0.4735,118.00875,4
"Piotr Wiese",57,135335,0.3475,0.0902,0,-26.4915,0,0.03805,0.9945,0.9045,0.138,0.3405,109.3955,3
"Pipe Calderón;Ocoyaje",39,227198,0.683,0.849,5,-3.886,0,0.24,0.109,0,0.589,0.95,93.994,4
"Pique Novo",49,234133,0.545,0.783,2,-7.56,1,0.0515,0.568,0,0.211,0.846,82.65,4
"Pique Novo;Renato da Rocinha",42,271599,0.419,0.803,9,-5.034,1,0.0459,0.646,0,0.725,0.756,95.588,4
"Pique Novo;Tiee",63,289622,0.524,0.765,0,-5.798,1,0.0461,0.751,0,0.505,0.651,101.287,4
"Pique Novo;Vavá",46,205693,0.296,0.876,4,-7.295,1,0.0973,0.198,0,0.849,0.67,146.991,4
"Pirulo y la Tribu",30,286053,0.782,0.865,0,-3.942,1,0.0566,0.196,0,0.306,0.571,106.052,4
"Pisadinha De Luxo",37,168913,0.504,0.801,5,-7.06,1,0.0359,0.656,0.000107,0.163,0.91,169.955,4
"Pisadinha do Vaqueiro",42,160023.666666667,0.661166666666667,0.901166666666667,5.83333333333333,-4.3135,0.833333333333333,0.0444666666666667,0.561,0.0772843333333333,0.0491,0.963666666666667,157.344,3.83333333333333
"Piso 21;Manuel Turizo",85,212304,0.774,0.73,0,-3.865,1,0.134,0.108,0,0.194,0.421,91.966,4
"Pist Idiots",27.5714285714286,190402.714285714,0.376142857142857,0.882428571428571,5.14285714285714,-5.25771428571429,0.428571428571429,0.0905285714285714,0.000969098571428571,0.145519428571429,0.300614285714286,0.360714285714286,120.667285714286,4
"Pit10;Sansar Salvo",44,203917,0.727,0.648,1,-6.384,1,0.0555,0.0861,1.22e-06,0.109,0.361,87.993,4
"Pithukuli Murugadas",28,210466,0.337,0.227,4,-19.676,1,0.0432,0.983,0.88,0.351,0.87,81.438,4
"Pithukuli Murugadas;Sikkil Vadivel;T.S. Vasudeva Rao",29,170866,0.542,0.354,4,-11.254,1,0.0557,0.963,0.00375,0.323,0.757,112.684,4
"Pitizion",0.666666666666667,164679.666666667,0.778,0.759666666666667,7.33333333333333,-4.429,0.666666666666667,0.313,0.455666666666667,5.80666666666667e-06,0.133733333333333,0.642333333333333,118.965,4
"Pitizion;Adso Alejandro;Andy Clay",0,173186,0.688,0.816,1,-4.017,0,0.29,0.0381,3.1e-06,0.128,0.343,176.102,4
"Pitty",39.0909090909091,224889.878787879,0.521606060606061,0.811575757575758,6.33333333333333,-5.5049696969697,0.454545454545454,0.0571090909090909,0.0884220454545455,0.00426817727272727,0.278054545454545,0.504848484848485,122.069242424242,4.03030303030303
"Pitty;BaianaSystem",36,200489,0.649,0.899,2,-4.737,1,0.0887,0.00531,0,0.128,0.388,135.957,4
"Pitty;Drik Barbosa;WEKS",41,224522,0.535,0.706,9,-4.889,1,0.0711,0.26,0,0.139,0.507,145.96,4
"Pitty;Lazzo Matumbi",40,314893,0.65,0.877,0,-4.03,1,0.0329,0.00905,1.15e-06,0.294,0.787,121.986,4
"Pitty;Lúcio Maia;Rica Amabis",39,180413,0.61,0.833,2,-6.26,1,0.0355,0.00138,0,0.606,0.624,135.787,4
"Pitty;Tassia Reis;Emmily Barreto",36,294649,0.698,0.715,10,-5.058,0,0.0382,0.208,0,0.109,0.403,96.036,4
"Pity Party (Girls Club)",53.2,112601.8,0.5862,0.481,5.2,-10.582,0.8,0.06996,0.7838,0.252400762,0.2103,0.3856,110.336,4
"Pixel Terror",50,186408.333333333,0.406333333333333,0.839666666666667,8.33333333333333,-4.738,0,0.162333333333333,0.027038,0.155666666666667,0.299,0.302033333333333,165.378,4
"Pixel Terror;Aviella",44,212957,0.668,0.917,1,-4.478,1,0.118,0.00427,0.00491,0.101,0.344,142.047,4
"Pixel Terror;EMELINE",51,172000,0.574,0.737,5,-4.946,1,0.142,0.0768,0,0.145,0.343,149.955,4
"Pixel Terror;Spag Heddy",42,172800,0.602,0.968,11,-2.685,0,0.112,0.0024,0.0117,0.389,0.444,150.015,4
"Pixies",78,232099.5,0.516,0.4415,4,-13.8535,1,0.0348,0.013855,0.0006455,0.0819,0.2465,81.2675,4
"Pixote",46.7777777777778,239913.259259259,0.521740740740741,0.776925925925926,6.22222222222222,-7.19718518518518,0.666666666666667,0.081837037037037,0.49962962962963,5.65925925925926e-07,0.588503703703704,0.710703703703704,126.089851851852,4
"Pixote;Diego & Victor Hugo",48,204166,0.615,0.623,10,-7.617,1,0.0507,0.601,0,0.426,0.515,143.962,4
"Pixote;Leo Santana",43,186810,0.632,0.836,7,-7.046,1,0.116,0.656,0,0.642,0.804,173.942,4
"Piyush Bhisekar",38.75,231860.25,0.5555,0.2295,7.75,-12.89,1,0.04575,0.60075,0.001024515,0.23225,0.30925,107.60675,3.75
"Piyush Mishra",34.7142857142857,304632.571428571,0.570428571428571,0.613714285714286,6.14285714285714,-7.66857142857143,0.428571428571429,0.229114285714286,0.660285714285714,9.98571428571429e-06,0.145142857142857,0.480428571428571,139.9,2.71428571428571
"PJ Harding;Noah Cyrus",69,200940,0.643,0.324,0,-7.817,1,0.0338,0.8,0,0.111,0.444,147.019,4
"PJ Harvey",46,169199.666666667,0.397666666666667,0.359266666666667,4.66666666666667,-15.781,0.666666666666667,0.0388,0.620893333333333,0.0759966666666667,0.176766666666667,0.2291,166.639,4
"PJ Harvey;Thom Yorke",59,235840,0.541,0.572,0,-9.634,1,0.0277,0.0266,0.186,0.0925,0.406,126.302,4
"PJ Masks",53.5,67757,0.647,0.7375,4.25,-8.9655,0.75,0.060175,0.101175,0,0.29,0.7365,140.02875,4
"Pj Panda",13,156649.347826087,0.837521739130435,0.613217391304348,5.60869565217391,-7.23426086956522,0.652173913043478,0.0995695652173913,0.0584316956521739,0.0223139565217391,0.172404347826087,0.566173913043478,138.215956521739,3.95652173913043
"Pj Panda;Leo Lion",11.5,156721.5,0.792,0.4375,4.5,-11.6735,1,0.0661,0.14605,0.00015795,0.0974,0.394,130.0205,4
"Pj Panda;ML3V LLC",11.8333333333333,132041.666666667,0.81,0.584833333333333,5.75,-7.68966666666667,0.583333333333333,0.112108333333333,0.05917,0.024745985,0.138,0.4345,141.771416666667,3.58333333333333
"PK Delas;Mc Paiva ZS;D-Hit",51,138824,0.624,0.442,5,-12.449,0,0.436,0.243,0,0.148,0.532,87.048,4
"Pk;Orochi;Felp 22;Adamovich;Marginal Supply;Medellin",48,226730,0.705,0.604,4,-8.979,0,0.231,0.568,0,0.0971,0.691,89.016,4
"Plácido Domingo",22,308793,0.365,0.4445,1.5,-9.125,1,0.03455,0.7865,1.04e-05,0.2765,0.3465,102.481,3.5
"Plácido Domingo;Orchestra Del Teatro Dell'Opera Di Roma;Orchestra del Maggio Musicale Fiorentino;Zubin Mehta",18.5,188086.5,0.161,0.4245,5.5,-12.211,0.5,0.04735,0.976,0.1787,0.795,0.181,87.8465,4
"Plácido Domingo;Paloma San Basilio",20,270293,0.272,0.597,0,-5.048,1,0.0479,0.551,0.0035,0.24,0.121,110.295,4
"Plaid",18.8571428571429,238049.892857143,0.533357142857143,0.4848675,6.75,-13.3531428571429,0.5,0.0578285714285714,0.342303789285714,0.734754096428571,0.209096428571429,0.402089285714286,122.920392857143,3.67857142857143
"Plaid;Benet Walsh",40.5,264686.5,0.5295,0.385,7,-16.989,0.5,0.03775,0.49315,0.91,0.147,0.31,141.511,3.5
"Plaid;Björk",37,278933,0.744,0.499,3,-12.428,0,0.0359,0.0986,0.295,0.178,0.668,101.008,4
"Plaid;Mara Carlyle",16,246533,0.545,0.524,8,-14.175,0,0.252,0.00915,0.0377,0.31,0.486,98.371,4
"Plaid;Tim Hutton",13,293026,0.474,0.68,9,-10.422,0,0.0429,0.0102,0.898,0.327,0.369,122.029,3
"Plain White T's",53.8,205935.8,0.5268,0.497,4.4,-8.1124,1,0.0315,0.5592,5e-06,0.1124,0.552,125.7462,4
"Plamina",55,169253,0.647,0.298,3,-7.91,1,0.0311,0.861,0,0.12,0.31,106.244,4
"Plan 4",23.1578947368421,220041,0.452578947368421,0.91921052631579,6.73684210526316,-3.44568421052632,0.68421052631579,0.107078947368421,0.00116095789473684,0.02479763,0.16961052631579,0.466105263157895,127.767894736842,3.94736842105263
"Planet Hemp",39.9259259259259,199879.666666667,0.553407407407407,0.859074074074074,4.55555555555556,-6.831,0.703703703703704,0.210844444444444,0.0187980740740741,0.00569321407407407,0.293192592592593,0.513703703703704,122.244592592593,3.81481481481481
"Planetopia",56,161451,0.6716,0.561,2,-10.1608,0.8,0.03362,0.19764,0.55064,0.10612,0.3876,110.4222,4
"Planetshakers",41.5454545454545,288137.909090909,0.493522727272727,0.832863636363636,4.18181818181818,-5.95115909090909,0.75,0.0697363636363636,0.0420090863636364,0.0016433075,0.439034090909091,0.3774,128.091090909091,3.95454545454545
"Planetshakers;Su Presencia",27.5,227066.5,0.6405,0.9445,10.5,-4.3825,0.5,0.06185,0.00698,2.2e-06,0.5715,0.5155,126.9925,4
"Plastikman",25,471457,0.738,0.601,1,-12.439,0,0.0455,0.126,0.897,0.0727,0.108,122.003,4
"Plastikman;Joris Voorn",14,45360,0.785,0.399,1,-14.088,1,0.0454,0.328,0.888,0.124,0.332,126.984,4
"Plastikman;Richie Hawtin",15.3333333333333,503771.428571429,0.660285714285714,0.569333333333333,6.38095238095238,-14.2741904761905,0.523809523809524,0.0730095238095238,0.13400933047619,0.881333333333333,0.195780952380952,0.14432380952381,116.973047619048,4.04761904761905
"Plastilina Mosh",25.1842105263158,218123,0.663368421052632,0.830868421052632,5.5,-7.57226315789474,0.552631578947368,0.0821447368421053,0.140843473684211,0.314110968947368,0.250557894736842,0.689289473684211,124.506789473684,4
"Platero Y Tu",57,250093,0.457,0.904,7,-4.67,1,0.0659,0.015,5.01e-05,0.2,0.237,171.633,4
"Play School",35.125,79271.1875,0.7304375,0.38208125,4.3125,-10.67175,0.6875,0.1141375,0.632875,0.006277205625,0.1175625,0.7369375,110.9541875,3.875
"Playboi Carti",4,192026,0.725,0.725,8,-6.067,0,0.159,0.0119,0,0.086,0.515,140.003,4
"PLAZA",67,234871,0.716,0.342,9,-7.9,0,0.0461,0.0928,0.00129,0.11,0.372,79.001,4
"Pleasurekraft",43.5,356308.833333333,0.670833333333333,0.7975,7.5,-8.312,0.666666666666667,0.0652,0.01057,0.748166666666667,0.126833333333333,0.159466666666667,129.668333333333,4
"Plebe Rude",39.7142857142857,238313.714285714,0.487714285714286,0.856428571428571,2.85714285714286,-7.10871428571429,0.714285714285714,0.0511142857142857,0.00731685714285714,0.00102633571428571,0.263714285714286,0.590571428571429,116.589285714286,4
"Plectric",26,118990,0.641,0.323,9,-14.623,0,0.05,0.12,0.886,0.133,0.283,80.007,4
"Pleq;Hakobune",12,268850,0.234,0.458,7,-16.513,1,0.0347,0.0823,0.949,0.137,0.2,76.028,4
"Plini",46.875,303663.5,0.495875,0.725,4.125,-7.422375,0.5,0.04005,0.045585,0.844625,0.168075,0.326875,132.329375,3.125
"PLK;OBOY",71,194266,0.844,0.656,7,-5.935,0,0.216,0.192,1.82e-05,0.115,0.398,99.983,4
"Plone",12,206807.857142857,0.554714285714286,0.490857142857143,2.42857142857143,-10.3302857142857,0.857142857142857,0.0340285714285714,0.321095714285714,0.424398571428571,0.206971428571429,0.433428571428571,133.645714285714,4
"Ploxxio",63,172813,0.374,0.0405,5,-29.196,1,0.0408,0.981,0.924,0.103,0.226,129.413,4
"PLÜM",58.4545454545455,176023.545454545,0.744545454545455,0.564272727272727,6.90909090909091,-8.45009090909091,0.181818181818182,0.081,0.452154545454545,0.0615298363636364,0.153727272727273,0.343727272727273,110.272727272727,4
"PLÜM;Tanaë",59,212352,0.668,0.686,9,-5.95,0,0.149,0.26,3.03e-05,0.31,0.323,101.936,4
"Plumbo",44,208615,0.686,0.797,7,-5.527,1,0.0288,0.0184,0,0.345,0.854,130.007,4
"Plump DJs",13.3333333333333,293456.666666667,0.760166666666667,0.882083333333333,3.83333333333333,-6.11275,0.75,0.0941916666666667,0.0926785833333333,0.512724083333333,0.172575,0.574833333333333,128.1905,4
"Plump DJs;D.Butler;M. Yardley",13,379906,0.734,0.741,2,-7.904,1,0.0563,0.00128,0.691,0.597,0.372,130.003,4
"Plumpy Boss",26,196836,0.652,0.706,11,-7.292,0,0.458,0.741,0,0.175,0.547,72.127,3
"Plums",61,206354,0.488,0.763,1,-5.331,0,0.03,0.0203,0.37,0.343,0.716,155.663,4
"Plus System;Scott Brown",19,341599,0.425,0.999,7,-5.566,1,0.0863,0.000189,0.587,0.399,0.553,169.988,4
"PmBata",51.3333333333333,147063,0.633,0.512666666666667,4,-7.026,0.666666666666667,0.1471,0.403,0,0.179666666666667,0.610333333333333,108.608333333333,4
"PNL",62.3333333333333,278582.333333333,0.641333333333333,0.6,3.66666666666667,-8.07033333333333,0.333333333333333,0.0876,0.249666666666667,0.00644666666666667,0.1038,0.221266666666667,106.003,4
"Poemme",41,317047,0.118,0.296,11,-23.831,1,0.0737,0.946,0.972,0.111,0.184,61.882,4
"Poets of the Fall",48.7142857142857,278239.428571429,0.533571428571429,0.580571428571429,5.42857142857143,-6.24728571428571,0.571428571428571,0.0269428571428571,0.337585714285714,0.0001991,0.117285714285714,0.293714285714286,116.72,4
"Pogo Car Crash Control",28,201515,0.527333333333333,0.907333333333333,8,-4.94666666666667,0.333333333333333,0.0525,0.00126533333333333,0.1626875,0.181,0.352,111.157666666667,4
"Pointed Mutation",0,219594.333333333,0.422666666666667,0.954666666666667,6.66666666666667,-4.228,1,0.144333333333333,2.281e-05,0.6173632,0.433666666666667,0.100166666666667,138.023333333333,4
"Pointed Sticks",21,123539.5,0.299,0.791,10,-6.3735,0.5,0.09575,0.0152,9.75e-05,0.0917,0.743,194.708,4
"Poison",44.5,254292.666666667,0.527833333333333,0.707666666666667,5.16666666666667,-5.1005,1,0.0415666666666667,0.1492,7.94333333333333e-06,0.367333333333333,0.3385,138.353166666667,4
"Poison Idea",27.5,123888.5,0.1342,0.987,6,-5.5615,1,0.221,3.2775e-05,0.4188,0.3595,0.2005,189.3015,4
"Poison The Well",12,221706,0.346,0.844,0,-5.0135,1,0.1471,0.0006503,0.1285359,0.2635,0.22295,114.8065,3.5
"Poisonblack",23,278155.333333333,0.407666666666667,0.758,6,-6.87166666666667,0,0.0636,0.00307128666666667,0.00012257,0.0973,0.240666666666667,115.59,4
"Pol 3.14",39,252257,0.414,0.255,9,-12.7,1,0.041,0.624,0.000288,0.112,0.219,170.111,4
"Pol Granch",63.5,197277.5,0.774,0.592,7.5,-8.044,0.5,0.04775,0.412,8.2e-05,0.10225,0.4235,106.5085,4
"Pol Granch;Leon Leiden",62,176721,0.716,0.613,1,-4.247,0,0.0495,0.287,0,0.0944,0.698,109.938,4
"Pola & Bryson",16.25,304069.125,0.555,0.8,6,-5.519125,0,0.051325,0.008239625,0.798,0.3058875,0.115875,162.987625,4
"Pola & Bryson;Sammie Bella;Phaction",20,375172,0.532,0.968,1,-4.504,0,0.0509,0.00355,0.799,0.0871,0.116,174.015,4
"Pola & Bryson;Telomic;Sammie Bella",16,340556,0.53,0.904,11,-5.842,0,0.0484,0.000675,0.545,0.161,0.219,171.934,4
"Pola & Bryson;Zitah",52,209655,0.621,0.899,10,-2.417,0,0.0501,0.0566,0.49,0.106,0.418,173.965,4
"Polaris",55.25,236193.125,0.4905,0.948875,5.625,-3.437875,0.125,0.0806625,0.0003836575,0.001932525,0.1798125,0.3595,127.565875,4
"Pole.;Dani Fernández",58,161280,0.63,0.661,4,-5.745,1,0.0371,0.525,0,0.314,0.685,92.854,4
"Pole.;Estopa",65,158857,0.697,0.642,9,-6.205,0,0.0617,0.0498,0,0.436,0.948,105.138,4
"Pole.;Hens",62,164181,0.818,0.808,2,-4.109,1,0.0531,0.0165,0,0.226,0.798,110.023,4
"Pole.;Oscu",61,138071,0.58,0.777,9,-5.802,0,0.11,0.175,0,0.234,0.826,104.752,4
"Pole.;Pablo Alborán",62,200892,0.629,0.364,7,-7.911,1,0.0346,0.792,0,0.137,0.705,139.508,4
"Pole.;Pilar Moxó",61,216058,0.58,0.715,1,-4.74,1,0.0397,0.677,0,0.243,0.46,145.91,4
"Polish Club",11.7272727272727,184203.909090909,0.330454545454545,0.903090909090909,3.54545454545455,-4.37518181818182,0.909090909090909,0.144618181818182,0.0468139181818182,0.000214317272727273,0.481609090909091,0.413818181818182,155.990272727273,4
"Polo & Pan",29.4285714285714,247717.619047619,0.684809523809524,0.683571428571429,3.85714285714286,-6.95138095238095,0.666666666666667,0.0369904761904762,0.146347619047619,0.304509523809524,0.112890476190476,0.3036,107.103904761905,3.76190476190476
"Polo & Pan;Channel Tres",53,310573,0.73,0.505,2,-9.248,1,0.0606,0.119,0.711,0.148,0.38,119.995,4
"Polo Y Los Apson",28,191786,0.474,0.347,7,-7.966,1,0.025,0.803,0,0.164,0.397,101.268,4
"Polock",43,185477,0.646,0.83,2,-5.72,1,0.0317,0.00431,0.00116,0.108,0.664,112,4
"Polyphonic Grain",49,241917,0.158,0.0656,10,-30.524,0,0.0581,0.745,0.908,0.0954,0.0367,140.19,4
"Polysomni",66,236583,0.142,0.0126,9,-36.191,0,0.0465,0.982,0.755,0.129,0.0389,141.203,5
"Pomella",40,175576,0.569,0.921,5,-7.523,1,0.0394,0.000821,0.844,0.382,0.0374,127.982,4
"Pomme",41,171626,0.399666666666667,0.245666666666667,7.33333333333333,-11.3223333333333,0.333333333333333,0.0350666666666667,0.923666666666667,5.56666666666667e-05,0.248,0.492333333333333,142.954666666667,3.66666666666667
"Pompi",25,205597,0.353,0.548,2,-5.391,0,0.0332,0.709,0,0.664,0.67,200.152,4
"Pomplamoose",65,185316,0.408,0.563,9,-5.97,0,0.0374,0.0473,0,0.0781,0.558,118.543,3
"Pond",48,304825,0.32825,0.819,9.25,-5.33375,0.5,0.04665,0.001542,0.0494877,0.42475,0.36875,139.931,4
"Pondora;Gonzi",34,408214,0.563,0.874,2,-4.334,1,0.0555,0.006,0.151,0.187,0.351,140.004,4
"Pondora;Skazi;Shanti People",34,337342,0.627,0.899,4,-4.081,1,0.0393,0.000876,0.00587,0.0789,0.377,142.975,4
"Pong Nan;Tang Siu Hau",39,222857,0.521,0.23,5,-10.254,1,0.0322,0.921,0,0.132,0.472,125.398,3
"Pongo",0,204835,0.874,0.854,8,-6.368,1,0.101,0.351,0.000105,0.0896,0.506,135.019,4
"Pontiver Bogross",50,171084,0.348,0.238,3,-21.222,1,0.0436,0.989,0.899,0.108,0.247,127.367,4
"Ponto De Equilíbrio;Gabriel O Pensador",45,232771,0.723,0.715,6,-4.999,0,0.093,0.065,0,0.161,0.773,90.014,4
"Ponto De Equilíbrio;Tati Portella",45,165789,0.714,0.701,2,-4.643,1,0.0494,0.503,8.68e-06,0.122,0.6,152.026,4
"Ponto Nulo no Céu",30.6666666666667,248591.666666667,0.469,0.945,6.33333333333333,-3.80533333333333,0.666666666666667,0.0846333333333333,0.000328666666666667,0.000239093333333333,0.360333333333333,0.549666666666667,136.029666666667,4
"Pontus De Bjorn",49,206250,0.355,0.0117,8,-32.75,0,0.0412,0.995,0.891,0.0999,0.161,124.238,3
"poofi.",42.8,130912.8,0.7398,0.3076,4.6,-17.9468,0.4,0.20986,0.7988,0.5262228,0.14694,0.426,90.2754,4
"Poolside",64,368783,0.782,0.622,2,-5.832,1,0.0411,0.288,0.53,0.58,0.921,106.022,4
"Poop Emoji",10.125,70192.8333333333,0.795875,0.591,6.45833333333333,-8.20245833333333,0.791666666666667,0.173891666666667,0.2139125,7.6375e-07,0.252908333333333,0.796041666666667,105.17325,4.04166666666667
"POORSTACY",58.75,142831.5,0.64025,0.679,1.5,-5.795,0.5,0.190025,0.06005075,0.0134675,0.246375,0.54125,103.77675,4
"Poorvesh Dave;Kuxh Beats",64,141955,0.457,0.516,8,-10.439,0,0.0396,0.353,0.00403,0.18,0.149,89.96,4
"Pop Evil",56.8,217591.8,0.5426,0.8284,2.2,-4.8972,0.4,0.07102,0.00257622,0.006596848,0.2148,0.4916,124.4224,4
"Pop Will Eat Itself",25.2857142857143,243763.285714286,0.646285714285714,0.794714285714286,6.57142857142857,-10.9395714285714,0.285714285714286,0.0561428571428571,0.0799327142857143,0.11488601,0.300971428571429,0.595428571428571,125.039,4
"Popcaan",18.0833333333333,192735.625,0.613208333333333,0.689,3.41666666666667,-6.13266666666667,0.625,0.319675,0.261129166666667,8.39166666666666e-07,0.266683333333333,0.526416666666667,99.6708333333333,4.16666666666667
"Popcaan;Drake",57,177898,0.573,0.427,10,-9,0,0.05,0.0675,9.25e-05,0.101,0.127,91.405,4
"Popcaan;Drake;PARTYNEXTDOOR",64,259651,0.571,0.747,7,-4.659,1,0.17,0.478,0,0.116,0.635,106.253,4
"Popcaan;Dunw3ll",20,164705,0.663,0.841,4,-1.8,0,0.156,0.366,0,0.222,0.619,102.306,4
"Popcaan;Furnace",22,163160,0.695,0.44,9,-7.857,0,0.714,0.139,0,0.0721,0.498,136.929,5
"Popcaan;Jah Vinci",27,188571,0.735,0.689,1,-3.437,1,0.308,0.172,0,0.0616,0.627,97.73,4
"Popcaan;Louie Vito",20,181363,0.5325,0.747,3.5,-4.749,1,0.3545,0.135,0,0.1326,0.5785,135.3145,3
"Popcaan;Notnice",23,202352,0.626,0.678,2,-5.305,1,0.271,0.0629,5.51e-06,0.716,0.265,101.828,4
"Popeda",35.6,192229.2,0.4728,0.7652,7.4,-5.7612,0.6,0.04812,0.124464,5.0984e-05,0.14588,0.6192,120.1366,4
"Poplane",26,197955,0.648,0.784,5,-4.994,1,0.376,0.338,0,0.094,0.715,111.863,5
"Poplane;Chani Man",29,162142,0.624,0.812,0,-4.454,0,0.316,0.185,0,0.138,0.564,123.482,5
"Popof",45.25,343919.75,0.745,0.66125,5.25,-10.35625,1,0.045475,0.25689025,0.88375,0.093375,0.212775,127.991,4
"Poppet Stars;Ngatapa Black",48,134998,0.677,0.475,9,-11.394,1,0.0348,0.384,0.00724,0.125,0.892,61.028,4
"Poppie Swag",20,105867.25,0.4235,0.0552,3.75,-26.58825,1,0.055675,0.99075,0.954,0.10405,0.3165,127.91,3.25
"Population One",4,289996,0.516,0.975,7,-10.242,1,0.0605,0.000238,0.959,0.119,0.578,122.013,4
"Porcelain Black",47.5,234424.5,0.601,0.8535,3,-5.364,0,0.07375,0.04075,0.000116,0.2955,0.46,127.5315,4
"Porcupine Tree",52.3333333333333,386884.888888889,0.423777777777778,0.622555555555556,6.11111111111111,-7.69588888888889,0.333333333333333,0.0353444444444444,0.0774933333333333,0.386744444444444,0.213666666666667,0.260888888888889,165.136111111111,3.88888888888889
"Porfi Baloa",28.875,266523.25,0.592,0.780875,4.875,-4.59325,0.5,0.0448,0.507,6.47975e-05,0.150325,0.812625,113.03425,4
"Porfi Baloa;Rodrigo Mendoza",27,530779,0.58,0.735,0,-6.444,0,0.0427,0.33,2.84e-05,0.512,0.587,95.778,4
"Pornofilmy",53.2,343282.8,0.4264,0.8468,5.2,-4.4792,0.4,0.1042,0.0010876,0.0011752,0.14964,0.315,140.831,4
"PornoGraffitti",39.125,255879.5,0.598375,0.939,5.8125,-4.4820625,0.3125,0.0601375,0.081376375,5.50625e-07,0.29310625,0.68675,123.5475625,4
